Date,commodity,average_price,Arrival,temperature_avg,wind_speed,air_pressure,rainfall_mm,diesel,USD_to_NPR,month
2025-02-22,Tomato_Big,45.0,0.0,14.3,6.3,1019.8,0.4,155.0,136.58401489257812,2
2025-02-23,Tomato_Big,45.0,2000.0,13.7,7.9,1021.0,1.4,155.0,136.58401489257812,2
2025-02-24,Tomato_Big,45.0,0.0,13.8,8.0,1021.7,1.3,155.0,136.58401489257812,2
2025-02-25,Tomato_Big,45.0,5331.0,14.0,7.9,1023.0,0.0,155.0,137.02154541015625,2
2025-02-26,Tomato_Big,45.0,0.0,15.0,7.4,1023.1,0.0,155.0,137.7210693359375,2
2025-02-27,Tomato_Big,45.0,0.0,15.0,7.1,1020.5,0.5,155.0,137.82470703125,2
2025-02-28,Tomato_Big,45.0,0.0,14.2,6.5,1020.2,0.3,155.0,137.74732971191406,2
2025-03-01,Tomato_Big,45.0,0.0,14.0,6.5,1018.5,0.0,155.0,138.52305603027344,3
2025-03-02,Tomato_Big,45.0,0.0,14.6,7.0,1013.8,0.0,151.0,138.52305603027344,3
2025-03-03,Tomato_Big,45.0,0.0,16.0,8.2,1014.5,0.0,151.0,138.52305603027344,3
2025-03-06,Tomato_Big,22.33,0.0,14.7,10.9,1015.0,0.0,151.0,137.59088134765625,3
2025-03-07,Tomato_Big,22.33,0.0,15.0,10.2,1014.1,5.1,151.0,137.71617126464844,3
2025-03-08,Tomato_Big,22.33,0.0,14.8,9.8,1013.3,1.3,151.0,137.64683532714844,3
2025-03-09,Tomato_Big,22.33,0.0,15.5,9.0,1018.8,1.9,151.0,137.64683532714844,3
2025-03-10,Tomato_Big,22.33,0.0,17.4,7.4,1022.2,4.3,151.0,137.64683532714844,3
2025-03-11,Tomato_Big,22.33,4620.0,17.0,8.6,1018.4,1.8,151.0,138.31082153320312,3
2025-03-12,Tomato_Big,22.33,0.0,17.4,9.4,1013.5,4.0,151.0,137.96243286132812,3
2025-03-13,Tomato_Big,22.33,0.0,16.7,6.4,1012.3,2.3,151.0,138.09561157226562,3
2025-03-14,Tomato_Big,22.33,0.0,18.5,7.8,1014.1,0.1,151.0,137.67095947265625,3
2025-03-15,Tomato_Big,22.33,0.0,19.3,9.2,1016.6,0.3,151.0,137.1911163330078,3
2025-03-16,Tomato_Big,22.33,0.0,18.6,9.0,1017.1,3.9,151.0,137.1911163330078,3
2025-03-17,Tomato_Big,22.33,0.0,18.9,10.3,1015.8,0.1,149.0,137.1911163330078,3
2025-03-18,Tomato_Big,22.33,0.0,17.7,8.4,1015.4,0.0,149.0,137.4057159423828,3
2025-03-19,Tomato_Big,17.67,1500.0,18.6,9.0,1015.6,0.0,149.0,136.8578643798828,3
2025-03-20,Tomato_Big,18.33,400.0,18.8,8.9,1016.0,0.0,149.0,136.4732666015625,3
2025-03-21,Tomato_Big,18.33,0.0,18.4,12.0,1017.3,1.0,149.0,136.47610473632812,3
2025-03-22,Tomato_Big,22.33,500.0,16.5,11.3,1019.4,1.4,149.0,136.14801025390625,3
2025-03-23,Tomato_Big,22.33,10000.0,16.4,7.6,1021.0,0.1,149.0,136.14801025390625,3
2025-03-24,Tomato_Big,35.0,0.0,17.5,6.8,1020.8,0.0,149.0,136.14801025390625,3
2025-03-25,Tomato_Big,35.0,2875.0,19.6,7.8,1016.6,0.0,149.0,135.42543029785156,3
2025-03-26,Tomato_Big,35.0,10000.0,20.6,8.3,1013.8,0.0,149.0,135.51763916015625,3
2025-03-27,Tomato_Big,35.0,2625.0,22.0,6.9,1012.0,0.0,149.0,135.5701446533203,3
2025-03-28,Tomato_Big,35.0,0.0,21.4,10.2,1011.9,0.0,149.0,135.50294494628906,3
2025-03-29,Tomato_Big,35.0,0.0,21.4,8.5,1012.4,0.0,149.0,133.71849060058594,3
2025-03-30,Tomato_Big,35.0,0.0,20.3,9.8,1015.6,0.0,149.0,133.71849060058594,3
2025-03-31,Tomato_Big,35.0,0.0,20.0,8.5,1016.4,0.0,149.0,133.71849060058594,3
2025-04-01,Tomato_Big,45.0,0.0,20.0,8.0,1015.9,0.0,146.0,135.18006896972656,4
2025-04-02,Tomato_Big,35.0,0.0,19.5,7.7,1017.6,0.0,146.0,135.55885314941406,4
2025-04-03,Tomato_Big,35.0,0.0,19.2,7.3,1018.6,0.0,146.0,135.1441192626953,4
2025-04-04,Tomato_Big,35.0,2000.0,19.8,7.5,1017.4,0.0,146.0,135.03118896484375,4
2025-04-05,Tomato_Big,35.0,0.0,19.5,6.7,1015.9,0.0,146.0,135.7974853515625,4
2025-04-06,Tomato_Big,35.0,0.0,20.3,8.5,1016.4,0.0,146.0,135.7974853515625,4
2025-04-07,Tomato_Big,35.0,1500.0,20.0,6.7,1019.1,0.0,146.0,135.7974853515625,4
2025-04-08,Tomato_Big,35.0,3400.0,21.0,7.2,1021.5,6.9,146.0,135.86474609375,4
2025-04-09,Tomato_Big,35.0,2675.0,20.0,7.3,1018.5,0.5,146.0,136.21774291992188,4
2025-04-10,Tomato_Big,35.0,2200.0,16.1,7.6,1014.0,20.8,146.0,137.25332641601562,4
2025-04-11,Tomato_Big,35.0,0.0,17.9,7.1,1012.4,22.3,146.0,136.31578063964844,4
2025-04-12,Tomato_Big,35.0,4000.0,17.9,6.2,1014.7,0.5,146.0,136.20111083984375,4
2025-04-13,Tomato_Big,35.0,0.0,17.6,9.9,1016.8,2.4,146.0,136.20111083984375,4
2025-04-14,Tomato_Big,35.0,3000.0,17.7,7.2,1018.0,2.7,146.0,136.20111083984375,4
2025-04-15,Tomato_Big,35.0,0.0,18.5,7.7,1016.9,2.9,146.0,136.06884765625,4
2025-04-16,Tomato_Big,35.0,1500.0,19.9,5.6,1016.6,0.7,145.0,135.7286834716797,4
2025-04-17,Tomato_Big,35.0,9575.0,18.5,9.0,1014.7,6.4,145.0,135.39471435546875,4
2025-04-18,Tomato_Big,35.0,12000.0,20.3,8.9,1013.8,7.5,145.0,135.007568359375,4
2025-04-19,Tomato_Big,35.0,7212.0,19.3,5.5,1014.2,9.6,145.0,135.007568359375,4
2025-04-20,Tomato_Big,35.0,0.0,22.0,6.6,1014.3,1.5,145.0,135.007568359375,4
2025-04-21,Tomato_Big,35.0,9800.0,23.7,7.6,1016.0,0.0,145.0,135.007568359375,4
2025-04-22,Tomato_Big,35.0,0.0,24.2,9.1,1015.3,0.0,145.0,135.007568359375,4
2025-04-23,Tomato_Big,35.0,3300.0,24.3,7.8,1012.0,0.0,145.0,134.74887084960938,4
2025-04-24,Tomato_Big,35.0,0.0,23.9,8.3,1011.5,0.0,145.0,135.0816192626953,4
2025-04-25,Tomato_Big,35.0,1800.0,23.4,8.1,1013.2,0.0,145.0,134.86659240722656,4
2025-04-26,Tomato_Big,35.0,5000.0,24.2,8.2,1013.9,0.0,145.0,135.07711791992188,4
2025-04-27,Tomato_Big,35.0,2875.0,19.5,8.1,1015.0,0.6,145.0,135.07711791992188,4
2025-04-28,Tomato_Big,35.0,6000.0,16.7,6.8,1015.1,5.1,145.0,135.07711791992188,4
2025-04-29,Tomato_Big,35.0,13150.0,19.0,7.2,1015.8,0.6,145.0,134.52064514160156,4
2025-04-30,Tomato_Big,35.0,0.0,20.4,9.0,1017.1,2.1,145.0,134.7478790283203,4
2025-05-01,Tomato_Big,35.0,2210.0,18.7,8.2,1018.7,6.4,142.0,133.69175720214844,5
2025-05-02,Tomato_Big,35.0,23500.0,19.1,6.5,1017.6,2.0,142.0,134.12667846679688,5
2025-05-03,Tomato_Big,35.0,0.0,19.5,7.8,1015.1,1.8,142.0,134.03424072265625,5
2025-05-04,Tomato_Big,35.0,11000.0,18.6,5.2,1014.4,9.8,142.0,134.03424072265625,5
2025-05-05,Tomato_Big,35.666666666666664,1225.0,20.0,8.2,1014.0,6.9,142.0,134.03424072265625,5
2025-05-07,Tomato_Big,37.0,13940.0,20.7,8.3,1014.0,1.0,142.0,133.4427947998047,5
2025-05-08,Tomato_Big,37.666666666666664,11000.0,22.6,9.9,1014.7,0.1,142.0,134.0413055419922,5
2025-05-09,Tomato_Big,38.333333333333336,22850.0,23.7,9.2,1015.7,0.0,142.0,135.25379943847656,5
2025-05-10,Tomato_Big,39.0,5000.0,24.4,9.4,1015.0,0.6,142.0,134.93801879882812,5
2025-05-11,Tomato_Big,39.666666666666664,11000.0,24.3,9.6,1013.4,8.0,142.0,134.93801879882812,5
2025-05-12,Tomato_Big,40.333333333333336,7500.0,24.2,9.9,1010.9,6.9,142.0,134.93801879882812,5
2025-05-13,Tomato_Big,41.0,9600.0,24.5,9.4,1011.3,4.9,142.0,134.12518310546875,5
2025-05-15,Tomato_Big,42.333333333333336,26250.0,24.8,8.7,1013.0,1.9,142.0,135.0179901123047,5
2025-05-16,Tomato_Big,43.0,10000.0,22.4,9.0,1012.8,2.2,143.0,135.2948760986328,5
2025-05-18,Tomato_Big,44.33333333333333,2750.0,20.6,5.0,1014.0,18.2,143.0,135.43992614746094,5
2025-05-19,Tomato_Big,45.0,8100.0,21.4,8.3,1013.5,15.1,143.0,135.43992614746094,5
2025-05-20,Tomato_Big,45.0,29625.0,21.8,9.6,1011.5,19.3,143.0,135.1310577392578,5
2025-05-21,Tomato_Big,37.67,2500.0,20.4,8.3,1012.5,14.1,143.0,135.28179931640625,5
2025-05-22,Tomato_Big,37.67,2625.0,21.9,6.1,1013.0,2.0,143.0,135.23834228515625,5
2025-05-23,Tomato_Big,37.67,9000.0,21.8,8.2,1010.6,1.7,143.0,135.84307861328125,5
2025-05-24,Tomato_Big,37.67,5225.0,22.3,6.8,1012.7,0.6,143.0,134.667724609375,5
2025-05-25,Tomato_Big,37.67,13125.0,22.8,5.8,1013.5,6.1,143.0,134.667724609375,5
2025-05-26,Tomato_Big,35.0,18000.0,22.6,9.7,1011.2,11.3,143.0,134.667724609375,5
2025-05-27,Tomato_Big,35.0,0.0,23.5,8.3,1009.1,5.2,143.0,134.62615966796875,5
2025-05-28,Tomato_Big,35.0,2700.0,23.7,8.9,1007.1,5.4,143.0,135.0668182373047,5
2025-05-29,Tomato_Big,45.0,4500.0,24.2,9.5,1005.6,8.9,143.0,135.0800018310547,5
2025-05-30,Tomato_Big,45.0,1500.0,24.2,10.0,1004.1,0.9,143.0,135.3637237548828,5
2025-05-31,Tomato_Big,45.0,0.0,24.3,7.2,1006.6,5.0,143.0,135.15725708007812,5
2025-06-01,Tomato_Big,50.0,11250.0,23.9,9.4,1006.8,3.2,145.0,135.15725708007812,6
2025-06-02,Tomato_Big,50.0,15000.0,23.9,8.5,1007.8,4.6,149.0,135.15725708007812,6
2025-06-03,Tomato_Big,65.0,7500.0,22.3,6.2,1009.7,0.5,149.0,135.06021118164062,6
2025-06-04,Tomato_Big,65.0,0.0,20.1,7.0,1011.9,17.8,149.0,135.88021850585938,6
2025-06-05,Tomato_Big,65.0,0.0,21.6,7.4,1014.8,7.0,149.0,135.84228515625,6
2025-06-06,Tomato_Big,70.75,0.0,21.8,9.4,1015.0,0.3,149.0,135.7052459716797,6
2025-06-07,Tomato_Big,70.0,0.0,23.7,7.5,1014.2,1.6,149.0,135.73727416992188,6
2025-06-08,Tomato_Big,75.0,0.0,24.4,8.1,1013.0,0.0,149.0,135.73727416992188,6
2025-06-09,Tomato_Big,85.0,0.0,25.7,8.4,1011.8,0.0,149.0,135.73727416992188,6
2025-06-10,Tomato_Big,105.5,0.0,25.4,8.1,1010.5,2.5,149.0,135.6623992919922,6
2025-06-11,Tomato_Big,104.25,4500.0,25.1,7.4,1010.8,5.0,149.0,135.3887939453125,6
2025-06-12,Tomato_Big,96.4,4500.0,24.4,7.9,1011.1,4.6,149.0,135.4540557861328,6
2025-06-13,Tomato_Big,73.6,0.0,22.7,5.4,1011.2,18.2,149.0,135.24270629882812,6
2025-06-14,Tomato_Big,63.2,0.0,25.2,8.1,1009.6,11.7,149.0,135.60641479492188,6
2025-06-15,Tomato_Big,65.0,0.0,23.2,8.0,1007.2,27.4,149.0,135.60641479492188,6
2025-06-16,Tomato_Big,67.4,0.0,23.4,7.4,1008.5,13.1,149.0,135.60641479492188,6
2025-06-17,Tomato_Big,71.0,0.0,23.7,7.2,1007.7,24.2,149.0,136.06546020507812,6
2025-06-18,Tomato_Big,63.8,0.0,24.0,8.7,1006.0,27.2,149.0,136.39596557617188,6
2025-06-19,Tomato_Big,65.0,0.0,23.4,6.2,1004.4,50.0,149.0,136.7335968017578,6
2025-06-20,Tomato_Big,65.0,0.0,23.2,5.8,1007.4,24.5,149.0,137.1786346435547,6
2025-06-21,Tomato_Big,65.0,0.0,24.4,8.9,1007.4,11.6,149.0,136.9993438720703,6
2025-06-22,Tomato_Big,65.8,0.0,24.3,8.4,1007.8,10.7,149.0,136.9993438720703,6
2025-06-23,Tomato_Big,65.0,0.0,22.9,7.6,1005.8,23.0,149.0,136.9993438720703,6
2025-06-24,Tomato_Big,65.6,0.0,23.3,9.0,1005.2,32.3,149.0,137.2025146484375,6
2025-06-25,Tomato_Big,63.0,0.0,23.9,7.9,1007.8,9.2,149.0,136.05136108398438,6
2025-06-26,Tomato_Big,64.0,0.0,24.3,7.9,1009.3,7.7,149.0,136.2126007080078,6
2025-06-27,Tomato_Big,69.0,0.0,24.5,9.5,1008.5,14.1,149.0,135.4080047607422,6
2025-06-28,Tomato_Big,65.0,0.0,24.1,8.5,1008.0,21.3,149.0,135.2689208984375,6
2025-06-29,Tomato_Big,66.0,0.0,22.6,6.5,1005.5,31.1,149.0,135.2689208984375,6
2025-06-30,Tomato_Big,65.8,0.0,23.2,5.3,1006.3,4.9,149.0,135.2689208984375,6
2025-07-01,Tomato_Big,63.2,0.0,23.7,5.9,1007.0,26.9,148.0,135.855712890625,7
2025-07-02,Tomato_Big,70.0,0.0,24.2,9.3,1008.1,32.7,148.0,135.3474884033203,7
2025-07-03,Tomato_Big,70.0,0.0,24.0,7.8,1008.2,34.7,148.0,135.2633514404297,7
2025-07-04,Tomato_Big,68.33,0.0,23.4,8.2,1008.2,27.5,148.0,134.99826049804688,7
2025-07-05,Tomato_Big,65.0,0.0,23.5,6.6,1007.6,3.6,148.0,135.09954833984375,7
2025-07-06,Tomato_Big,65.0,0.0,23.8,8.3,1006.4,4.7,148.0,135.09954833984375,7
2025-07-07,Tomato_Big,69.0,0.0,24.8,7.9,1007.9,0.9,148.0,135.09954833984375,7
2025-07-08,Tomato_Big,69.0,0.0,24.0,8.6,1006.7,9.7,148.0,135.92501831054688,7
2025-07-09,Tomato_Big,68.0,0.0,23.3,10.0,1009.1,27.9,148.0,135.5079803466797,7
2025-07-10,Tomato_Big,65.0,0.0,23.2,6.2,1010.8,6.5,148.0,135.5828857421875,7
2025-07-11,Tomato_Big,70.0,0.0,24.4,6.6,1008.9,16.7,148.0,135.6536865234375,7
2025-07-12,Tomato_Big,65.0,0.0,25.2,7.0,1009.7,18.3,148.0,135.67697143554688,7
2025-07-13,Tomato_Big,65.0,0.0,23.5,7.1,1009.9,8.8,148.0,135.67697143554688,7
2025-07-14,Tomato_Big,65.0,0.0,23.8,7.5,1009.9,9.9,148.0,135.67697143554688,7
2025-07-15,Tomato_Big,65.0,0.0,22.8,6.5,1007.9,6.3,148.0,136.0194549560547,7
2025-07-16,Tomato_Big,65.0,0.0,24.0,10.0,1010.8,4.8,150.0,135.9078826904297,7
2025-07-17,Tomato_Big,65.0,0.0,23.8,8.8,1012.7,5.9,150.0,136.03131103515625,7
2025-07-18,Tomato_Big,65.0,0.0,25.6,8.5,1012.0,6.6,150.0,136.0419921875,7
2025-07-19,Tomato_Big,65.0,0.0,25.9,9.0,1006.9,3.7,150.0,136.4039764404297,7
2025-07-20,Tomato_Big,65.0,0.0,23.6,6.4,1007.9,8.7,150.0,136.4039764404297,7
2025-07-21,Tomato_Big,60.0,0.0,24.4,5.5,1009.6,1.2,150.0,136.4039764404297,7
2025-07-22,Tomato_Big,60.0,0.0,24.8,8.5,1007.0,13.8,150.0,136.42137145996094,7
2025-07-23,Tomato_Big,58.75,0.0,24.8,6.4,1005.7,9.7,150.0,136.7180633544922,7
2025-07-24,Tomato_Big,55.0,0.0,26.0,6.5,1004.4,6.7,150.0,136.79542541503906,7
2025-07-25,Tomato_Big,55.0,0.0,25.3,9.3,1003.9,8.1,150.0,136.761962890625,7
2025-07-26,Tomato_Big,55.0,0.0,25.1,8.2,1005.9,34.9,150.0,136.7953338623047,7
2025-07-27,Tomato_Big,55.0,0.0,24.1,7.6,1006.0,26.5,150.0,136.7953338623047,7
2025-07-28,Tomato_Big,55.0,0.0,22.3,5.6,1007.2,63.0,150.0,136.7953338623047,7
2025-07-29,Tomato_Big,55.6,0.0,23.8,5.9,1007.4,16.8,150.0,137.19448852539062,7
2025-07-30,Tomato_Big,55.0,0.0,23.7,7.1,1007.6,31.3,150.0,137.4679412841797,7
2025-07-31,Tomato_Big,55.4,0.0,23.5,6.3,1008.6,7.9,150.0,138.4363250732422,7
2025-08-01,Tomato_Big,55.75,0.0,24.0,6.2,1008.2,18.2,149.0,138.58494567871094,8
2025-08-02,Tomato_Big,55.0,0.0,23.7,7.7,1007.8,30.4,149.0,136.31939697265625,8
2025-08-03,Tomato_Big,55.6,0.0,23.3,8.6,1010.6,43.3,149.0,136.31939697265625,8
2025-08-04,Tomato_Big,55.2,0.0,22.2,7.8,1011.5,12.1,149.0,136.31939697265625,8
2025-08-05,Tomato_Big,55.0,0.0,21.6,5.6,1012.3,36.5,149.0,138.5845184326172,8
2025-08-06,Tomato_Big,56.0,0.0,24.4,7.5,1011.7,10.2,149.0,138.93045043945312,8
2025-08-07,Tomato_Big,55.0,0.0,24.5,7.8,1009.5,6.3,149.0,139.00421142578125,8
2025-08-08,Tomato_Big,55.0,0.0,23.4,9.8,1011.2,35.8,149.0,138.67015075683594,8
2025-08-09,Tomato_Big,54.25,0.0,23.3,6.9,1013.9,35.5,149.0,138.46530151367188,8
2025-08-10,Tomato_Big,55.0,0.0,23.5,6.2,1012.1,14.7,149.0,138.46530151367188,8
2025-08-11,Tomato_Big,65.0,0.0,23.3,4.8,1011.4,10.5,149.0,138.46530151367188,8
2025-08-12,Tomato_Big,64.0,0.0,24.4,6.9,1010.1,7.5,149.0,138.82823181152344,8
2025-08-13,Tomato_Big,63.6,0.0,22.2,7.1,1011.2,52.6,149.0,138.81466674804688,8
2025-08-14,Tomato_Big,65.6,0.0,22.1,4.6,1013.5,11.7,149.0,138.5494384765625,8
2025-08-15,Tomato_Big,65.0,0.0,22.8,6.7,1011.7,5.2,149.0,138.61648559570312,8
2025-08-16,Tomato_Big,65.0,0.0,23.5,5.5,1010.7,10.3,145.0,138.26889038085938,8
2025-08-17,Tomato_Big,65.0,0.0,23.4,7.2,1012.6,9.4,145.0,138.26889038085938,8
2025-08-18,Tomato_Big,74.4,0.0,23.4,6.0,1014.2,6.9,145.0,138.26889038085938,8
2025-08-19,Tomato_Big,75.6,0.0,24.0,7.2,1012.7,13.2,145.0,138.1988067626953,8
2025-08-20,Tomato_Big,84.0,0.0,23.6,7.4,1011.6,10.5,145.0,137.86895751953125,8
2025-08-21,Tomato_Big,85.0,0.0,23.1,7.5,1011.5,9.3,145.0,137.5882110595703,8
2025-08-22,Tomato_Big,85.0,75.0,22.9,7.0,1008.8,19.0,145.0,138.02957153320312,8
2025-08-23,Tomato_Big,86.25,0.0,23.3,7.5,1008.2,5.1,145.0,136.9405975341797,8
2025-08-24,Tomato_Big,86.25,0.0,24.0,7.7,1011.0,17.4,145.0,136.9405975341797,8
2025-08-25,Tomato_Big,82.6,425.0,23.6,9.6,1012.3,12.3,145.0,136.9405975341797,8
2025-08-26,Tomato_Big,82.0,0.0,23.8,7.5,1013.3,13.4,145.0,138.50186157226562,8
2025-08-27,Tomato_Big,76.25,5700.0,23.0,5.5,1011.8,17.3,145.0,138.6493377685547,8
2025-08-28,Tomato_Big,75.0,0.0,21.7,5.8,1010.8,19.2,145.0,138.97752380371094,8
2025-08-29,Tomato_Big,72.0,0.0,22.3,5.7,1013.4,22.5,145.0,138.58079528808594,8
2025-08-30,Tomato_Big,75.0,0.0,22.6,5.1,1014.4,14.0,145.0,139.34117126464844,8
2025-08-31,Tomato_Big,75.0,0.0,22.8,5.9,1012.7,24.9,145.0,139.34117126464844,8
2025-09-01,Tomato_Big,67.0,10175.0,23.7,6.9,1011.3,7.4,142.5,139.34117126464844,9
2025-09-02,Tomato_Big,68.0,0.0,23.8,7.5,1012.6,5.7,142.5,139.54551696777344,9
2025-09-03,Tomato_Big,67.5,0.0,24.0,7.5,1012.4,8.8,142.5,139.6758575439453,9
2025-09-04,Tomato_Big,67.5,0.0,23.9,8.0,1013.7,5.2,142.5,139.54356384277344,9
2025-09-05,Tomato_Big,70.0,0.0,24.0,8.0,1013.7,10.7,142.5,139.5150146484375,9
2025-09-06,Tomato_Big,70.0,0.0,22.8,6.6,1014.5,10.4,142.5,139.40029907226562,9
2025-09-07,Tomato_Big,65.6,0.0,23.2,6.2,1013.4,22.7,142.5,139.40029907226562,9
2025-09-08,Tomato_Big,64.0,0.0,23.6,7.6,1014.0,4.4,142.5,139.40029907226562,9
2025-09-09,Tomato_Big,65.0,0.0,23.3,6.0,1012.5,3.7,142.5,138.87960815429688,9
2025-09-11,Tomato_Big,65.0,0.0,22.7,4.9,1013.1,24.4,142.5,139.52955627441406,9
2025-09-12,Tomato_Big,64.0,0.0,23.5,5.2,1014.6,17.6,142.5,139.96347045898438,9
2025-09-13,Tomato_Big,56.0,0.0,23.4,6.0,1015.4,7.8,142.5,139.73826599121094,9
2025-09-14,Tomato_Big,56.0,0.0,22.5,5.5,1014.3,43.5,142.5,139.73826599121094,9
2025-09-15,Tomato_Big,55.0,0.0,22.1,4.2,1012.5,30.4,142.5,139.73826599121094,9
2025-09-16,Tomato_Big,55.0,0.0,21.5,4.3,1013.6,39.8,145.0,139.51832580566406,9
2025-09-17,Tomato_Big,55.0,0.0,21.9,5.8,1014.1,17.2,145.0,139.47427368164062,9
2025-09-18,Tomato_Big,55.0,4500.0,22.0,4.0,1013.6,15.4,145.0,139.00917053222656,9
2025-09-19,Tomato_Big,64.4,0.0,22.1,5.5,1013.6,17.2,145.0,139.52667236328125,9
2025-09-20,Tomato_Big,65.0,0.0,22.9,7.4,1013.4,11.8,145.0,140.43954467773438,9
2025-09-26,Tomato_Big,60.0,8875.0,24.4,5.3,1013.4,5.8,145.0,140.43954467773438,9
2025-09-27,Tomato_Big,65.0,0.0,23.3,6.2,1017.1,2.7,145.0,139.89918518066406,9
2025-09-28,Tomato_Big,75.0,10000.0,23.2,6.5,1016.1,8.1,145.0,139.89918518066406,9
2025-09-29,Tomato_Big,75.0,0.0,22.7,5.3,1014.2,15.3,145.0,139.89918518066406,9
2025-09-30,Tomato_Big,75.0,0.0,23.1,5.3,1011.3,13.8,145.0,140.52992248535156,9
2025-10-01,Tomato_Big,75.0,0.0,22.0,7.0,1011.8,12.4,145.0,140.89195251464844,10
2025-10-02,Tomato_Big,75.0,0.0,20.2,4.6,1017.2,13.4,145.0,140.3800811767578,10
2025-10-04,Tomato_Big,75.0,9150.0,20.9,4.6,1015.7,100.0,145.0,140.66033935546875,10
2025-10-08,Tomato_Big,67.6,10000.0,21.4,3.3,1017.8,5.6,145.0,140.66033935546875,10
2025-10-16,Tomato_Big,52.8,10000.0,19.9,5.2,1017.4,0.3,145.0,139.45907592773438,10
2025-10-18,Tomato_Big,49.099999999999994,8000.0,19.8,4.8,1017.2,0.9,145.0,139.74261474609375,10
2025-10-19,Tomato_Big,47.25,0.0,19.8,4.8,1017.2,0.0,145.0,139.74261474609375,10
2025-10-20,Tomato_Big,47.75,0.0,19.8,4.8,1017.2,0.0,145.0,139.74261474609375,10
