Date,Commodity,Average_Price,Unit,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,Season,festival_name,Dashain,Tihar,Holi,NepalNewYear,is_festival
10/22/2024,Tomato_Big,78.53,kg,0,18.4,0.33,6.78,1017.29,9.98,132.77,154,Autumn,Dashain,1,0,0,0,1
10/23/2024,Tomato_Big,79.12,kg,0,18.28,0.32,6.76,1017.43,9.68,132.77,154,Autumn,Dashain,1,0,0,0,1
10/24/2024,Tomato_Big,79.71,kg,0,18.15,0.31,6.74,1017.57,9.38,132.77,154,Autumn,Dashain,1,0,0,0,1
10/25/2024,Tomato_Big,80.29,kg,0,18.03,0.29,6.71,1017.71,9.07,132.77,154,Autumn,Dashain,1,0,0,0,1
10/26/2024,Tomato_Big,80.88,kg,0,17.9,0.28,6.69,1017.85,8.77,132.77,154,Autumn,Tihar,0,1,0,0,1
10/27/2024,Tomato_Big,81.47,kg,0,17.78,0.27,6.67,1017.99,8.47,132.77,154,Autumn,Tihar,0,1,0,0,1
10/28/2024,Tomato_Big,82.06,kg,0,17.65,0.26,6.65,1018.13,8.16,132.77,154,Autumn,Tihar,0,1,0,0,1
10/29/2024,Tomato_Big,82.65,kg,0,17.53,0.25,6.63,1018.27,7.86,132.77,154,Autumn,Tihar,0,1,0,0,1
10/30/2024,Tomato_Big,83.24,kg,0,17.4,0.24,6.61,1018.41,7.56,132.78,154,Autumn,Tihar,0,1,0,0,1
10/31/2024,Tomato_Big,83.82,kg,0,17.28,0.22,6.59,1018.55,7.26,132.78,154,Autumn,Tihar,0,1,0,0,1
11/1/2024,Tomato_Big,84.41,kg,0,17.15,0.21,6.57,1018.69,6.95,132.78,154,Autumn,Tihar,0,1,0,0,1
11/2/2024,Tomato_Big,85,kg,0,17.03,0.2,6.55,1018.83,6.65,132.78,154,Autumn,Tihar,0,1,0,0,1
11/3/2024,Tomato_Big,85.59,kg,0,16.9,0.19,6.53,1018.96,6.35,132.78,154,Autumn,Tihar,0,1,0,0,1
11/4/2024,Tomato_Big,86.18,kg,0,16.78,0.18,6.51,1019.1,6.04,132.78,154,Autumn,Tihar,0,1,0,0,1
11/5/2024,Tomato_Big,86.76,kg,0,16.65,0.16,6.49,1019.24,5.74,132.78,154,Autumn,Tihar,0,1,0,0,1
11/6/2024,Tomato_Big,87.35,kg,0,16.53,0.15,6.47,1019.38,5.44,132.78,154,Autumn,Tihar,0,1,0,0,1
11/7/2024,Tomato_Big,87.94,kg,0,16.4,0.14,6.45,1019.52,5.14,132.78,154,Autumn,Tihar,0,1,0,0,1
11/8/2024,Tomato_Big,88.53,kg,0,16.28,0.13,6.43,1019.66,4.83,132.78,154,Autumn,Tihar,0,1,0,0,1
11/9/2024,Tomato_Big,89.12,kg,0,16.15,0.12,6.41,1019.8,4.53,132.78,154,Autumn,Tihar,0,1,0,0,1
11/10/2024,Tomato_Big,89.71,kg,0,16.03,0.11,6.39,1019.94,4.23,132.78,154,Autumn,Tihar,0,1,0,0,1
11/11/2024,Tomato_Big,90.29,kg,0,15.9,0.09,6.36,1020.08,3.92,132.78,154,Autumn,Tihar,0,1,0,0,1
11/12/2024,Tomato_Big,90.88,kg,0,15.78,0.08,6.34,1020.22,3.62,132.78,154,Autumn,Tihar,0,1,0,0,1
11/13/2024,Tomato_Big,91.47,kg,0,15.65,0.07,6.32,1020.36,3.32,132.79,154,Autumn,Tihar,0,1,0,0,1
11/14/2024,Tomato_Big,92.06,kg,0,15.53,0.06,6.3,1020.5,3.01,132.79,154,Autumn,Tihar,0,1,0,0,1
11/15/2024,Tomato_Big,92.65,kg,0,15.4,0.05,6.28,1020.64,2.71,132.79,154,Autumn,Tihar,0,1,0,0,1
11/16/2024,Tomato_Big,93.24,kg,0,15.28,0.04,6.26,1020.78,2.41,132.79,154,Autumn,,0,0,0,0,0
11/17/2024,Tomato_Big,93.82,kg,0,15.15,0.02,6.24,1020.92,2.11,132.79,154,Autumn,,0,0,0,0,0
11/18/2024,Tomato_Big,94.41,kg,0,15.03,0.01,6.22,1021.06,1.8,132.79,154,Autumn,,0,0,0,0,0
11/19/2024,Tomato_Big,95,kg,0,14.9,0,6.2,1021.2,1.5,132.79,154,Autumn,,0,0,0,0,0
11/20/2024,Tomato_Big,94.55,kg,0,14.86,0,6.21,1021.13,1.48,132.83,154,Autumn,,0,0,0,0,0
11/21/2024,Tomato_Big,94.09,kg,0,14.82,0,6.21,1021.06,1.47,132.88,154,Autumn,,0,0,0,0,0
11/22/2024,Tomato_Big,93.64,kg,0,14.78,0,6.22,1021,1.45,132.92,154,Autumn,,0,0,0,0,0
11/23/2024,Tomato_Big,93.18,kg,0,14.75,0,6.22,1020.93,1.44,132.97,154,Autumn,,0,0,0,0,0
11/24/2024,Tomato_Big,92.73,kg,0,14.71,0,6.23,1020.86,1.42,133.01,154,Autumn,,0,0,0,0,0
11/25/2024,Tomato_Big,92.27,kg,0,14.67,0,6.23,1020.79,1.4,133.06,154,Autumn,,0,0,0,0,0
11/26/2024,Tomato_Big,91.82,kg,0,14.63,0,6.24,1020.72,1.39,133.1,154,Autumn,,0,0,0,0,0
11/27/2024,Tomato_Big,91.36,kg,0,14.59,0,6.25,1020.65,1.37,133.14,154,Autumn,,0,0,0,0,0
11/28/2024,Tomato_Big,90.91,kg,0,14.55,0,6.25,1020.59,1.36,133.19,154,Autumn,,0,0,0,0,0
11/29/2024,Tomato_Big,90.45,kg,0,14.51,0,6.26,1020.52,1.34,133.23,154,Autumn,,0,0,0,0,0
11/30/2024,Tomato_Big,90,kg,0,14.48,0,6.26,1020.45,1.33,133.28,154,Autumn,,0,0,0,0,0
12/1/2024,Tomato_Big,89.55,kg,0,14.44,0,6.27,1020.38,1.31,133.32,154,Winter,,0,0,0,0,0
12/2/2024,Tomato_Big,89.09,kg,0,14.4,0,6.27,1020.31,1.29,133.37,154,Winter,,0,0,0,0,0
12/3/2024,Tomato_Big,88.64,kg,0,14.36,0,6.28,1020.25,1.28,133.41,154,Winter,,0,0,0,0,0
12/4/2024,Tomato_Big,88.18,kg,0,14.32,0,6.29,1020.18,1.26,133.45,154,Winter,,0,0,0,0,0
12/5/2024,Tomato_Big,87.73,kg,0,14.28,0,6.29,1020.11,1.25,133.5,154,Winter,,0,0,0,0,0
12/6/2024,Tomato_Big,87.27,kg,0,14.24,0,6.3,1020.04,1.23,133.54,154,Winter,,0,0,0,0,0
12/7/2024,Tomato_Big,86.82,kg,0,14.2,0,6.3,1019.97,1.21,133.59,154,Winter,,0,0,0,0,0
12/8/2024,Tomato_Big,86.36,kg,0,14.17,0,6.31,1019.9,1.2,133.63,154,Winter,,0,0,0,0,0
12/9/2024,Tomato_Big,85.91,kg,0,14.13,0,6.31,1019.84,1.18,133.68,154,Winter,,0,0,0,0,0
12/10/2024,Tomato_Big,85.45,kg,0,14.09,0,6.32,1019.77,1.17,133.72,154,Winter,,0,0,0,0,0
12/11/2024,Tomato_Big,85,kg,0,14.05,0,6.33,1019.7,1.15,133.77,154,Winter,,0,0,0,0,0
12/12/2024,Tomato_Big,84.55,kg,0,14.01,0,6.33,1019.63,1.13,133.81,154,Winter,,0,0,0,0,0
12/13/2024,Tomato_Big,84.09,kg,0,13.97,0,6.34,1019.56,1.12,133.85,154,Winter,,0,0,0,0,0
12/14/2024,Tomato_Big,83.64,kg,0,13.93,0,6.34,1019.5,1.1,133.9,154,Winter,,0,0,0,0,0
12/15/2024,Tomato_Big,83.18,kg,0,13.9,0,6.35,1019.43,1.09,133.94,154,Winter,,0,0,0,0,0
12/16/2024,Tomato_Big,82.73,kg,0,13.86,0,6.35,1019.36,1.07,133.99,154,Winter,,0,0,0,0,0
12/17/2024,Tomato_Big,82.27,kg,0,13.82,0,6.36,1019.29,1.05,134.03,154,Winter,,0,0,0,0,0
12/18/2024,Tomato_Big,81.82,kg,0,13.78,0,6.36,1019.22,1.04,134.08,154,Winter,,0,0,0,0,0
12/19/2024,Tomato_Big,81.36,kg,0,13.74,0,6.37,1019.15,1.02,134.12,154,Winter,,0,0,0,0,0
12/20/2024,Tomato_Big,80.91,kg,0,13.7,0,6.38,1019.09,1.01,134.16,154,Winter,,0,0,0,0,0
12/21/2024,Tomato_Big,80.45,kg,0,13.66,0,6.38,1019.02,0.99,134.21,154,Winter,,0,0,0,0,0
12/22/2024,Tomato_Big,80,kg,0,13.63,0,6.39,1018.95,0.98,134.25,154,Winter,,0,0,0,0,0
12/23/2024,Tomato_Big,79.55,kg,0,13.59,0,6.39,1018.88,0.96,134.3,154,Winter,,0,0,0,0,0
12/24/2024,Tomato_Big,79.09,kg,0,13.55,0,6.4,1018.81,0.94,134.34,154,Winter,,0,0,0,0,0
12/25/2024,Tomato_Big,78.64,kg,0,13.51,0,6.4,1018.75,0.93,134.39,154,Winter,,0,0,0,0,0
12/26/2024,Tomato_Big,78.18,kg,0,13.47,0,6.41,1018.68,0.91,134.43,154,Winter,,0,0,0,0,0
12/27/2024,Tomato_Big,77.73,kg,0,13.43,0,6.42,1018.61,0.9,134.47,154,Winter,,0,0,0,0,0
12/28/2024,Tomato_Big,77.27,kg,0,13.39,0,6.42,1018.54,0.88,134.52,154,Winter,,0,0,0,0,0
12/29/2024,Tomato_Big,76.82,kg,0,13.35,0,6.43,1018.47,0.86,134.56,154,Winter,,0,0,0,0,0
12/30/2024,Tomato_Big,76.36,kg,0,13.32,0,6.43,1018.4,0.85,134.61,154,Winter,,0,0,0,0,0
12/31/2024,Tomato_Big,75.91,kg,0,13.28,0,6.44,1018.34,0.83,134.65,154,Winter,,0,0,0,0,0
1/1/2025,Tomato_Big,75.45,kg,0,13.24,0,6.44,1018.27,0.82,134.7,154,Winter,,0,0,0,0,0
1/2/2025,Tomato_Big,75,kg,0,13.2,0,6.45,1018.2,0.8,134.74,154,Winter,,0,0,0,0,0
1/3/2025,Tomato_Big,74.55,kg,0,13.16,0,6.46,1018.13,0.78,134.78,154,Winter,,0,0,0,0,0
1/4/2025,Tomato_Big,74.09,kg,0,13.12,0,6.46,1018.06,0.77,134.83,154,Winter,,0,0,0,0,0
1/5/2025,Tomato_Big,73.64,kg,0,13.08,0,6.47,1018,0.75,134.87,154,Winter,,0,0,0,0,0
1/6/2025,Tomato_Big,73.18,kg,0,13.05,0,6.47,1017.93,0.74,134.92,154,Winter,,0,0,0,0,0
1/7/2025,Tomato_Big,72.73,kg,0,13.01,0,6.48,1017.86,0.72,134.96,154,Winter,,0,0,0,0,0
1/8/2025,Tomato_Big,72.27,kg,0,12.97,0,6.48,1017.79,0.7,135.01,154,Winter,,0,0,0,0,0
1/9/2025,Tomato_Big,71.82,kg,0,12.93,0,6.49,1017.72,0.69,135.05,154,Winter,,0,0,0,0,0
1/10/2025,Tomato_Big,71.36,kg,0,12.89,0,6.5,1017.65,0.67,135.09,154,Winter,,0,0,0,0,0
1/11/2025,Tomato_Big,70.91,kg,0,12.85,0,6.5,1017.59,0.66,135.14,154,Winter,,0,0,0,0,0
1/12/2025,Tomato_Big,70.45,kg,0,12.81,0,6.51,1017.52,0.64,135.18,154,Winter,,0,0,0,0,0
1/13/2025,Tomato_Big,70,kg,0,12.78,0,6.51,1017.45,0.63,135.23,154,Winter,,0,0,0,0,0
1/14/2025,Tomato_Big,69.55,kg,0,12.74,0,6.52,1017.38,0.61,135.27,154,Winter,,0,0,0,0,0
1/15/2025,Tomato_Big,69.09,kg,0,12.7,0,6.52,1017.31,0.59,135.32,154,Winter,,0,0,0,0,0
1/16/2025,Tomato_Big,68.64,kg,0,12.66,0,6.53,1017.25,0.58,135.36,154,Winter,,0,0,0,0,0
1/17/2025,Tomato_Big,68.18,kg,0,12.62,0,6.54,1017.18,0.56,135.4,154,Winter,,0,0,0,0,0
1/18/2025,Tomato_Big,67.73,kg,0,12.58,0,6.54,1017.11,0.55,135.45,154,Winter,,0,0,0,0,0
1/19/2025,Tomato_Big,67.27,kg,0,12.54,0,6.55,1017.04,0.53,135.49,154,Winter,,0,0,0,0,0
1/20/2025,Tomato_Big,66.82,kg,0,12.5,0,6.55,1016.97,0.51,135.54,154,Winter,,0,0,0,0,0
1/21/2025,Tomato_Big,66.36,kg,0,12.47,0,6.56,1016.9,0.5,135.58,154,Winter,,0,0,0,0,0
1/22/2025,Tomato_Big,65.91,kg,0,12.43,0,6.56,1016.84,0.48,135.63,154,Winter,,0,0,0,0,0
1/23/2025,Tomato_Big,65.45,kg,0,12.39,0,6.57,1016.77,0.47,135.67,154,Winter,,0,0,0,0,0
1/24/2025,Tomato_Big,65,kg,0,12.35,0,6.58,1016.7,0.45,135.72,154,Winter,,0,0,0,0,0
1/25/2025,Tomato_Big,64.55,kg,0,12.31,0,6.58,1016.63,0.43,135.76,154,Winter,,0,0,0,0,0
1/26/2025,Tomato_Big,64.09,kg,0,12.27,0,6.59,1016.56,0.42,135.8,154,Winter,,0,0,0,0,0
1/27/2025,Tomato_Big,63.64,kg,0,12.23,0,6.59,1016.5,0.4,135.85,154,Winter,,0,0,0,0,0
1/28/2025,Tomato_Big,63.18,kg,0,12.2,0,6.6,1016.43,0.39,135.89,154,Winter,,0,0,0,0,0
1/29/2025,Tomato_Big,62.73,kg,0,12.16,0,6.6,1016.36,0.37,135.94,154,Winter,,0,0,0,0,0
1/30/2025,Tomato_Big,62.27,kg,0,12.12,0,6.61,1016.29,0.35,135.98,154,Winter,,0,0,0,0,0
1/31/2025,Tomato_Big,61.82,kg,0,12.08,0,6.61,1016.22,0.34,136.03,154,Winter,,0,0,0,0,0
2/1/2025,Tomato_Big,61.36,kg,0,12.04,0,6.62,1016.15,0.32,136.07,154,Winter,,0,0,0,0,0
2/2/2025,Tomato_Big,60.91,kg,0,12,0,6.63,1016.09,0.31,136.11,154,Winter,,0,0,0,0,0
2/3/2025,Tomato_Big,60.45,kg,0,11.96,0,6.63,1016.02,0.29,136.16,154,Winter,,0,0,0,0,0
2/4/2025,Tomato_Big,60,kg,0,11.93,0,6.64,1015.95,0.28,136.2,154,Winter,,0,0,0,0,0
2/5/2025,Tomato_Big,59.55,kg,0,11.89,0,6.64,1015.88,0.26,136.25,154,Winter,,0,0,0,0,0
2/6/2025,Tomato_Big,59.09,kg,0,11.85,0,6.65,1015.81,0.24,136.29,154,Winter,,0,0,0,0,0
2/7/2025,Tomato_Big,58.64,kg,0,11.81,0,6.65,1015.75,0.23,136.34,154,Winter,,0,0,0,0,0
2/8/2025,Tomato_Big,58.18,kg,0,11.77,0,6.66,1015.68,0.21,136.38,154,Winter,,0,0,0,0,0
2/9/2025,Tomato_Big,57.73,kg,0,11.73,0,6.67,1015.61,0.2,136.42,154,Winter,,0,0,0,0,0
2/10/2025,Tomato_Big,57.27,kg,0,11.69,0,6.67,1015.54,0.18,136.47,154,Winter,,0,0,0,0,0
2/11/2025,Tomato_Big,56.82,kg,0,11.65,0,6.68,1015.47,0.16,136.51,154,Winter,,0,0,0,0,0
2/12/2025,Tomato_Big,56.36,kg,0,11.62,0,6.68,1015.4,0.15,136.56,154,Winter,,0,0,0,0,0
2/13/2025,Tomato_Big,55.91,kg,0,11.58,0,6.69,1015.34,0.13,136.6,154,Winter,,0,0,0,0,0
2/14/2025,Tomato_Big,55.45,kg,0,11.54,0,6.69,1015.27,0.12,136.65,154,Winter,,0,0,0,0,0
2/15/2025,Tomato_Big,55,kg,0,11.5,0,6.7,1015.2,0.1,136.69,154,Winter,,0,0,0,0,0
2/16/2025,Tomato_Big,55,kg,5000,12.3,0,6.5,1016.4,0.2,136.69,156,Winter,,0,0,0,0,0
2/17/2025,Tomato_Big,55,kg,0,12.7,0,7.8,1019.5,1.5,136.69,156,Winter,,0,0,0,0,0
2/18/2025,Tomato_Big,55,kg,0,12.9,0,8.5,1018.3,3.7,137.32,156,Winter,,0,0,0,0,0
2/19/2025,Tomato_Big,55,kg,0,13.7,0,6.9,1017.7,0.2,137.52,156,Winter,,0,0,0,0,0
2/20/2025,Tomato_Big,55,kg,3750,14.5,0,7.1,1020.2,0.8,137.25,156,Winter,,0,0,0,0,0
2/21/2025,Tomato_Big,55,kg,0,13.8,0,8.6,1019.8,3.1,136.9,156,Winter,,0,0,0,0,0
2/22/2025,Tomato_Big,45,kg,0,14.3,0,6.3,1019.8,0.4,136.58,156,Winter,,0,0,0,0,0
2/23/2025,Tomato_Big,45,kg,2000,13.7,0,7.9,1021,1.4,136.58,156,Winter,,0,0,0,0,0
2/24/2025,Tomato_Big,45,kg,0,13.8,0,8,1021.7,1.3,136.58,156,Winter,,0,0,0,0,0
2/25/2025,Tomato_Big,45,kg,5331,14,0,7.9,1023,0,137.02,156,Winter,,0,0,0,0,0
2/26/2025,Tomato_Big,45,kg,0,15,0,7.4,1023.1,0,137.72,156,Winter,,0,0,0,0,0
2/27/2025,Tomato_Big,45,kg,0,15,0,7.1,1020.5,0.5,137.82,156,Winter,,0,0,0,0,0
2/28/2025,Tomato_Big,45,kg,0,14.2,3,6.5,1020.2,0.3,137.75,156,Winter,,0,0,0,0,0
3/1/2025,Tomato_Big,45,kg,0,14,9.3,6.5,1018.5,0,138.52,155,Spring,,0,0,0,0,0
3/2/2025,Tomato_Big,45,kg,0,14.6,0,7,1013.8,0,138.52,155,Spring,,0,0,0,0,0
3/3/2025,Tomato_Big,45,kg,0,16,0,8.2,1014.5,0,138.52,155,Spring,,0,0,0,0,0
3/4/2025,Tomato_Big,37.44,kg,0,15.57,0,9.1,1014.67,0,138.21,155,Spring,,0,0,0,0,0
3/5/2025,Tomato_Big,29.89,kg,0,15.13,0,10,1014.83,0,137.9,155,Spring,Holi,0,0,1,0,1
3/6/2025,Tomato_Big,22.33,kg,0,14.7,0,10.9,1015,0,137.59,155,Spring,Holi,0,0,1,0,1
3/7/2025,Tomato_Big,22.33,kg,0,15,0,10.2,1014.1,5.1,137.72,155,Spring,Holi,0,0,1,0,1
3/8/2025,Tomato_Big,22.33,kg,0,14.8,0,9.8,1013.3,1.3,137.65,155,Spring,Holi,0,0,1,0,1
3/9/2025,Tomato_Big,22.33,kg,0,15.5,0,9,1018.8,1.9,137.65,155,Spring,Holi,0,0,1,0,1
3/10/2025,Tomato_Big,22.33,kg,0,17.4,1.5,7.4,1022.2,4.3,137.65,155,Spring,Holi,0,0,1,0,1
3/11/2025,Tomato_Big,22.33,kg,4620,17,1.4,8.6,1018.4,1.8,138.31,155,Spring,Holi,0,0,1,0,1
3/12/2025,Tomato_Big,22.33,kg,0,17.4,3.1,9.4,1013.5,4,137.96,155,Spring,Holi,0,0,1,0,1
3/13/2025,Tomato_Big,22.33,kg,0,16.7,1.3,6.4,1012.3,2.3,138.1,155,Spring,Holi,0,0,1,0,1
3/14/2025,Tomato_Big,22.33,kg,0,18.5,0.3,7.8,1014.1,0.1,137.67,155,Spring,Holi,0,0,1,0,1
3/15/2025,Tomato_Big,22.33,kg,0,19.3,0,9.2,1016.6,0.3,137.19,155,Spring,Holi,0,0,1,0,1
3/16/2025,Tomato_Big,22.33,kg,0,18.6,0,9,1017.1,3.9,137.19,151,Spring,Holi,0,0,1,0,1
3/17/2025,Tomato_Big,22.33,kg,0,18.9,0,10.3,1015.8,0.1,137.19,151,Spring,Holi,0,0,1,0,1
3/18/2025,Tomato_Big,22.33,kg,0,17.7,0,8.4,1015.4,0,137.41,151,Spring,Holi,0,0,1,0,1
3/19/2025,Tomato_Big,17.67,kg,1500,18.6,0,9,1015.6,0,136.86,151,Spring,Holi,0,0,1,0,1
3/20/2025,Tomato_Big,18.33,kg,400,18.8,0,8.9,1016,0,136.47,151,Spring,Holi,0,0,1,0,1
3/21/2025,Tomato_Big,18.33,kg,0,18.4,0,12,1017.3,1,136.48,151,Spring,Holi,0,0,1,0,1
3/22/2025,Tomato_Big,22.33,kg,500,16.5,0,11.3,1019.4,1.4,136.15,151,Spring,Holi,0,0,1,0,1
3/23/2025,Tomato_Big,22.33,kg,10000,16.4,0,7.6,1021,0.1,136.15,151,Spring,Holi,0,0,1,0,1
3/24/2025,Tomato_Big,35,kg,0,17.5,0,6.8,1020.8,0,136.15,151,Spring,Holi,0,0,1,0,1
3/25/2025,Tomato_Big,35,kg,2875,19.6,0,7.8,1016.6,0,135.43,151,Spring,Holi,0,0,1,0,1
3/26/2025,Tomato_Big,35,kg,10000,20.6,0,8.3,1013.8,0,135.52,151,Spring,,0,0,0,0,0
3/27/2025,Tomato_Big,35,kg,2625,22,0,6.9,1012,0,135.57,151,Spring,,0,0,0,0,0
3/28/2025,Tomato_Big,35,kg,0,21.4,0,10.2,1011.9,0,135.5,151,Spring,,0,0,0,0,0
3/29/2025,Tomato_Big,35,kg,0,21.4,0,8.5,1012.4,0,133.72,151,Spring,,0,0,0,0,0
3/30/2025,Tomato_Big,35,kg,0,20.3,0,9.8,1015.6,0,133.72,151,Spring,,0,0,0,0,0
3/31/2025,Tomato_Big,35,kg,0,20,0,8.5,1016.4,0,133.72,149,Spring,,0,0,0,0,0
4/1/2025,Tomato_Big,45,kg,0,20,0,8,1015.9,0,135.18,149,Spring,,0,0,0,0,0
4/2/2025,Tomato_Big,35,kg,0,19.5,0,7.7,1017.6,0,135.56,149,Spring,,0,0,0,0,0
4/3/2025,Tomato_Big,35,kg,0,19.2,0,7.3,1018.6,0,135.14,149,Spring,,0,0,0,0,0
4/4/2025,Tomato_Big,35,kg,2000,19.8,0,7.5,1017.4,0,135.03,149,Spring,,0,0,0,0,0
4/5/2025,Tomato_Big,35,kg,0,19.5,0,6.7,1015.9,0,135.8,149,Spring,,0,0,0,0,0
4/6/2025,Tomato_Big,35,kg,0,20.3,0,8.5,1016.4,0,135.8,149,Spring,,0,0,0,0,0
4/7/2025,Tomato_Big,35,kg,1500,20,0,6.7,1019.1,0,135.8,149,Spring,,0,0,0,0,0
4/8/2025,Tomato_Big,35,kg,3400,21,0,7.2,1021.5,6.9,135.86,149,Spring,,0,0,0,0,0
4/9/2025,Tomato_Big,35,kg,2675,20,4.8,7.3,1018.5,0.5,136.22,149,Spring,,0,0,0,0,0
4/10/2025,Tomato_Big,35,kg,2200,16.1,8.9,7.6,1014,20.8,137.25,149,Spring,,0,0,0,0,0
4/11/2025,Tomato_Big,35,kg,0,17.9,4.8,7.1,1012.4,22.3,136.32,149,Spring,,0,0,0,0,0
4/12/2025,Tomato_Big,35,kg,4000,17.9,8.1,6.2,1014.7,0.5,136.2,149,Spring,,0,0,0,0,0
4/13/2025,Tomato_Big,35,kg,0,17.6,4.8,9.9,1016.8,2.4,136.2,149,Spring,NepalNewYear,0,0,0,1,1
4/14/2025,Tomato_Big,35,kg,3000,17.7,0.8,7.2,1018,2.7,136.2,149,Spring,NepalNewYear,0,0,0,1,1
4/15/2025,Tomato_Big,35,kg,0,18.5,0.1,7.7,1016.9,2.9,136.07,146,Spring,,0,0,0,0,0
4/16/2025,Tomato_Big,35,kg,1500,19.9,0.3,5.6,1016.6,0.7,135.73,146,Spring,,0,0,0,0,0
4/17/2025,Tomato_Big,35,kg,9575,18.5,1.8,9,1014.7,6.4,135.39,146,Spring,,0,0,0,0,0
4/18/2025,Tomato_Big,35,kg,12000,20.3,2.5,8.9,1013.8,7.5,135.01,146,Spring,,0,0,0,0,0
4/19/2025,Tomato_Big,35,kg,7212,19.3,5.6,5.5,1014.2,9.6,135.01,146,Spring,,0,0,0,0,0
4/20/2025,Tomato_Big,35,kg,0,22,0,6.6,1014.3,1.5,135.01,146,Spring,,0,0,0,0,0
4/21/2025,Tomato_Big,35,kg,9800,23.7,0,7.6,1016,0,135.01,146,Spring,,0,0,0,0,0
4/22/2025,Tomato_Big,35,kg,0,24.2,0,9.1,1015.3,0,135.01,146,Spring,,0,0,0,0,0
4/23/2025,Tomato_Big,35,kg,3300,24.3,0,7.8,1012,0,134.75,146,Spring,,0,0,0,0,0
4/24/2025,Tomato_Big,35,kg,0,23.9,0,8.3,1011.5,0,135.08,146,Spring,,0,0,0,0,0
4/25/2025,Tomato_Big,35,kg,1800,23.4,0,8.1,1013.2,0,134.87,146,Spring,,0,0,0,0,0
4/26/2025,Tomato_Big,35,kg,5000,24.2,0,8.2,1013.9,0,134.52,146,Spring,,0,0,0,0,0
4/27/2025,Tomato_Big,35,kg,2875,19.5,1.5,8.1,1015,0.6,134.52,146,Spring,,0,0,0,0,0
4/28/2025,Tomato_Big,35,kg,8012.5,19.25,2.9,7.65,1015.4,0.6,134.52,146,Spring,,0,0,0,0,0
4/29/2025,Tomato_Big,35,kg,13150,19,4.3,7.2,1015.8,0.6,134.52,146,Spring,,0,0,0,0,0
4/30/2025,Tomato_Big,35,kg,0,20.4,2,9,1017.1,2.1,134.75,145,Spring,,0,0,0,0,0
5/1/2025,Tomato_Big,35,kg,2210,18.7,11.8,8.2,1018.7,6.4,133.69,145,Spring,,0,0,0,0,0
5/2/2025,Tomato_Big,35,kg,23500,19.1,3.1,6.5,1017.6,2,134.13,145,Spring,,0,0,0,0,0
5/3/2025,Tomato_Big,35,kg,0,19.5,0.7,7.8,1015.1,1.8,135.44,145,Spring,,0,0,0,0,0
5/4/2025,Tomato_Big,35,kg,11000,18.6,16.9,5.2,1014.4,9.8,135.44,145,Spring,,0,0,0,0,0
5/5/2025,Tomato_Big,35.67,kg,10806.67,18.79,15.77,5.41,1014.34,10.15,135.44,145,Spring,,0,0,0,0,0
5/6/2025,Tomato_Big,36.33,kg,10613.33,18.97,14.65,5.61,1014.28,10.51,135.44,145,Spring,,0,0,0,0,0
5/7/2025,Tomato_Big,37,kg,10420,19.16,13.52,5.82,1014.22,10.86,135.44,145,Spring,,0,0,0,0,0
5/8/2025,Tomato_Big,37.67,kg,10226.67,19.35,12.39,6.03,1014.16,11.21,135.44,145,Spring,,0,0,0,0,0
5/9/2025,Tomato_Big,38.33,kg,10033.33,19.53,11.27,6.23,1014.1,11.57,135.44,145,Spring,,0,0,0,0,0
5/10/2025,Tomato_Big,39,kg,9840,19.72,10.14,6.44,1014.04,11.92,135.44,145,Spring,,0,0,0,0,0
5/11/2025,Tomato_Big,39.67,kg,9646.67,19.91,9.01,6.65,1013.98,12.27,135.44,145,Spring,,0,0,0,0,0
5/12/2025,Tomato_Big,40.33,kg,9453.33,20.09,7.89,6.85,1013.92,12.63,135.44,145,Spring,,0,0,0,0,0
5/13/2025,Tomato_Big,41,kg,9260,20.28,6.76,7.06,1013.86,12.98,135.44,145,Spring,,0,0,0,0,0
5/14/2025,Tomato_Big,41.67,kg,9066.67,20.47,5.63,7.27,1013.8,13.33,135.44,145,Spring,,0,0,0,0,0
5/15/2025,Tomato_Big,42.33,kg,8873.33,20.65,4.51,7.47,1013.74,13.69,135.44,145,Spring,,0,0,0,0,0
5/16/2025,Tomato_Big,43,kg,8680,20.84,3.38,7.68,1013.68,14.04,135.44,145,Spring,,0,0,0,0,0
5/17/2025,Tomato_Big,43.67,kg,8486.67,21.03,2.25,7.89,1013.62,14.39,135.44,145,Spring,,0,0,0,0,0
5/18/2025,Tomato_Big,44.33,kg,8293.33,21.21,1.13,8.09,1013.56,14.75,135.44,145,Spring,,0,0,0,0,0
5/19/2025,Tomato_Big,45,kg,8100,21.4,0,8.3,1013.5,15.1,135.44,145,Spring,,0,0,0,0,0
5/20/2025,Tomato_Big,45,kg,29625,21.8,15.2,9.6,1011.5,19.3,135.13,145,Spring,,0,0,0,0,0
5/21/2025,Tomato_Big,37.67,kg,2500,20.4,10.9,8.3,1012.5,14.1,135.28,145,Spring,,0,0,0,0,0
5/22/2025,Tomato_Big,37.67,kg,2625,21.9,0,6.1,1013,2,135.24,145,Spring,,0,0,0,0,0
5/23/2025,Tomato_Big,37.67,kg,9000,21.8,0,8.2,1010.6,1.7,135.84,145,Spring,,0,0,0,0,0
5/24/2025,Tomato_Big,37.67,kg,5225,22.3,22.1,6.8,1012.7,0.6,134.67,145,Spring,,0,0,0,0,0
