Date,commodity_x,average_price,unit,supply_Volume,temperature_avg,precipitation,wind_speed,air_pressure,rainfall_mm,USD_to_NPR,diesel
2024-06-25,Tomato_Big,65.0,के.जी.,0.0,25.5,0.0,11.6,1005.9,13.5,131.97,153.0
2024-06-26,Tomato_Big,66.67,के.जी.,0.0,23.5,50.3,7.7,1008.7,55.0,131.95,153.0
2024-06-27,Tomato_Big,75.0,के.जी.,0.0,24.6,0.3,6.4,1011.4,15.4,132.2,153.0
2024-06-28,Tomato_Big,66.67,के.जी.,0.0,24.0,19.6,12.2,1008.0,26.4,132.02,153.0
2024-06-29,Tomato_Big,65.0,के.जी.,0.0,24.1,12.7,8.6,1006.8,22.3,131.61,153.0
2024-06-30,Tomato_Big,75.0,के.जी.,0.0,23.6,56.6,6.9,1005.9,16.5,131.61,157.0
2024-07-01,Tomato_Big,66.67,के.जी.,0.0,23.7,39.6,7.7,1004.4,36.4,131.61,157.0
2024-07-02,Tomato_Big,65.0,के.जी.,0.0,21.9,32.8,5.4,1003.5,32.4,132.0,157.0
2024-07-03,Tomato_Big,66.67,के.जी.,0.0,23.5,6.6,4.7,1006.5,20.7,131.95,157.0
2024-07-04,Tomato_Big,75.0,के.जी.,0.0,23.4,21.1,6.7,1008.5,13.3,132.02,157.0
2024-07-05,Tomato_Big,76.67,के.जी.,0.0,22.9,20.3,5.1,1007.2,14.5,132.02,157.0
2024-07-06,Tomato_Big,76.67,के.जी.,0.0,20.6,48.4,6.6,1007.4,45.5,132.18,157.0
2024-07-07,Tomato_Big,95.0,के.जी.,0.0,22.1,30.7,3.5,1010.7,12.7,132.18,157.0
2024-07-08,Tomato_Big,110.0,के.जी.,0.0,23.8,2.0,7.4,1010.9,6.4,132.18,157.0
2024-07-09,Tomato_Big,110.0,के.जी.,0.0,24.0,0.5,8.7,1010.3,16.6,132.05,157.0
2024-07-10,Tomato_Big,110.0,के.जी.,0.0,23.0,18.0,7.9,1010.8,32.3,132.09,157.0
2024-07-11,Tomato_Big,115.0,के.जी.,0.0,22.3,40.6,4.4,1008.0,57.7,132.04,157.0
2024-07-12,Tomato_Big,110.0,के.जी.,2500.0,22.3,29.7,7.9,1005.8,155.9,132.1,157.0
2024-07-13,Tomato_Big,120.0,के.जी.,0.0,24.4,24.4,8.3,1006.3,10.7,131.7,157.0
2024-07-14,Tomato_Big,115.0,के.जी.,0.0,24.7,1.0,8.6,1006.8,29.7,131.7,157.0
2024-07-15,Tomato_Big,120.0,के.जी.,0.0,25.4,13.0,10.6,1009.6,12.7,131.7,160.0
2024-07-16,Tomato_Big,115.0,के.जी.,0.0,24.8,0.0,7.9,1010.6,33.3,132.15,160.0
2024-07-17,Tomato_Big,125.0,के.जी.,0.0,24.1,25.4,6.4,1010.4,22.0,132.16,160.0
2024-07-18,Tomato_Big,110.0,के.जी.,0.0,24.5,9.8,7.0,1008.7,18.1,132.07,160.0
2024-07-19,Tomato_Big,116.67,के.जी.,0.0,25.0,25.7,6.4,1008.8,14.7,132.29,160.0
2024-07-20,Tomato_Big,90.0,के.जी.,0.0,24.5,1.5,7.6,1008.0,23.0,132.28,160.0
2024-07-21,Tomato_Big,95.0,के.जी.,0.0,24.1,23.8,6.2,1007.6,11.8,132.28,160.0
2024-07-22,Tomato_Big,66.0,के.जी.,0.0,23.9,7.6,6.1,1008.8,6.3,132.28,160.0
2024-07-23,Tomato_Big,70.0,के.जी.,0.0,23.5,10.7,6.8,1006.9,12.0,132.35,160.0
2024-07-24,Tomato_Big,70.0,के.जी.,0.0,24.2,28.2,6.6,1003.8,18.6,132.31,160.0
2024-07-25,Tomato_Big,75.0,के.जी.,0.0,24.2,29.8,6.5,1002.1,19.8,132.39,160.0
2024-07-26,Tomato_Big,70.0,के.जी.,2725.0,24.9,12.2,6.5,1004.4,11.5,132.39,160.0
2024-07-27,Tomato_Big,65.0,के.जी.,0.0,25.9,3.3,6.5,1006.9,1.4,132.41,160.0
2024-07-28,Tomato_Big,75.0,के.जी.,0.0,24.6,24.8,6.2,1007.8,10.9,132.41,160.0
2024-07-29,Tomato_Big,75.0,के.जी.,0.0,25.1,44.0,6.8,1006.6,11.0,132.41,160.0
2024-07-30,Tomato_Big,75.0,के.जी.,0.0,24.8,18.0,9.2,1007.6,11.1,132.45,160.0
2024-07-31,Tomato_Big,76.67,के.जी.,0.0,25.0,62.5,10.2,1009.1,12.9,132.43,158.0
2024-08-01,Tomato_Big,75.0,के.जी.,1575.0,24.3,0.3,11.8,1007.5,27.8,132.25,158.0
2024-08-02,Tomato_Big,76.67,के.जी.,0.0,23.5,0.8,7.3,1006.3,18.8,132.3,158.0
2024-08-03,Tomato_Big,73.33,के.जी.,0.0,24.5,5.6,9.5,1009.4,9.9,131.21,158.0
2024-08-04,Tomato_Big,75.0,के.जी.,0.0,24.6,0.0,12.0,1012.3,12.8,131.21,158.0
2024-08-05,Tomato_Big,66.67,के.जी.,0.0,23.9,1.0,7.9,1010.3,19.8,131.21,158.0
2024-08-06,Tomato_Big,65.0,के.जी.,0.0,22.4,73.4,9.5,1010.3,37.1,132.83,158.0
2024-08-07,Tomato_Big,66.67,के.जी.,0.0,22.9,25.9,6.7,1010.6,29.9,132.8,158.0
2024-08-08,Tomato_Big,65.0,के.जी.,0.0,22.5,20.8,5.8,1012.0,49.5,132.77,158.0
2024-08-09,Tomato_Big,76.67,के.जी.,0.0,22.3,5.1,5.2,1012.2,47.9,132.76,158.0
2024-08-10,Tomato_Big,76.67,के.जी.,0.0,23.1,0.8,6.1,1011.3,27.4,132.62,158.0
2024-08-11,Tomato_Big,75.0,के.जी.,0.0,22.5,29.0,7.0,1009.7,19.3,132.62,158.0
2024-08-12,Tomato_Big,96.67,के.जी.,0.0,23.6,22.2,8.1,1010.8,24.0,132.62,158.0
2024-08-13,Tomato_Big,95.0,के.जी.,0.0,23.7,15.2,6.2,1012.0,29.2,132.82,158.0
2024-08-14,Tomato_Big,86.67,के.जी.,11250.0,24.2,14.7,9.6,1013.1,13.4,132.77,158.0
2024-08-15,Tomato_Big,95.0,के.जी.,0.0,23.6,1.3,12.7,1011.9,9.8,132.77,158.0
2024-08-16,Tomato_Big,86.67,के.जी.,0.0,24.2,1.8,8.3,1010.9,7.1,133.23,155.0
2024-08-17,Tomato_Big,86.67,के.जी.,20000.0,24.1,13.7,10.4,1011.7,7.1,132.27,155.0
2024-08-18,Tomato_Big,85.0,के.जी.,0.0,23.4,27.7,6.2,1012.3,8.3,132.27,155.0
2024-08-19,Tomato_Big,96.67,के.जी.,0.0,22.9,7.9,6.1,1011.7,5.0,132.27,155.0
2024-08-20,Tomato_Big,95.0,के.जी.,0.0,22.3,6.9,7.4,1012.9,19.1,132.66,155.0
2024-08-21,Tomato_Big,76.67,के.जी.,0.0,21.0,1.3,5.0,1012.8,12.7,132.2,155.0
2024-08-22,Tomato_Big,75.0,के.जी.,0.0,22.6,6.5,5.3,1012.4,5.5,132.82,155.0
2024-08-23,Tomato_Big,96.67,के.जी.,10000.0,23.3,7.7,5.3,1012.0,6.1,132.89,155.0
2024-08-24,Tomato_Big,70.0,के.जी.,0.0,23.8,5.6,7.5,1012.2,5.5,131.64,155.0
2024-08-25,Tomato_Big,75.0,के.जी.,0.0,23.7,4.0,7.1,1011.0,12.0,131.64,155.0
2024-08-26,Tomato_Big,66.67,के.जी.,12000.0,22.4,8.7,6.8,1010.0,4.7,131.64,155.0
2024-08-27,Tomato_Big,65.0,के.जी.,0.0,22.2,7.6,4.3,1011.3,16.5,132.72,155.0
2024-08-28,Tomato_Big,60.0,के.जी.,0.0,24.2,0.0,6.7,1010.2,6.8,132.75,155.0
2024-08-29,Tomato_Big,65.0,के.जी.,8750.0,22.9,2.8,7.1,1009.8,5.8,132.78,155.0
2024-08-30,Tomato_Big,55.0,के.जी.,10000.0,25.0,6.6,6.8,1009.8,2.5,132.98,155.0
2024-08-31,Tomato_Big,53.75,के.जी.,0.0,24.6,0.5,8.4,1008.9,8.5,132.83,155.0
2024-09-01,Tomato_Big,55.0,के.जी.,0.0,21.4,0.0,5.9,1007.8,16.1,132.83,154.0
2024-09-02,Tomato_Big,55.0,के.जी.,12000.0,24.3,0.0,7.1,1007.5,4.2,132.83,154.0
2024-09-03,Tomato_Big,55.0,के.जी.,4500.0,22.9,0.0,6.0,1007.3,12.9,132.78,154.0
2024-09-04,Tomato_Big,55.0,के.जी.,0.0,23.3,0.0,6.4,1010.5,16.1,132.77,154.0
2024-09-05,Tomato_Big,55.0,के.जी.,0.0,22.5,17.4,6.0,1009.9,23.3,132.53,154.0
2024-09-06,Tomato_Big,55.0,के.जी.,0.0,23.0,33.2,9.4,1011.2,17.7,132.68,154.0
2024-09-07,Tomato_Big,55.0,के.जी.,0.0,24.4,5.0,6.3,1013.8,10.1,133.04,154.0
2024-09-08,Tomato_Big,55.0,के.जी.,3000.0,24.8,0.0,8.0,1012.4,0.4,133.04,154.0
2024-09-09,Tomato_Big,55.0,के.जी.,0.0,23.8,0.0,7.9,1010.8,1.9,133.04,154.0
2024-09-10,Tomato_Big,55.0,के.जी.,0.0,23.666666666666668,0.2666666666666667,7.8,1011.1,8.633333333333335,132.94,154.0
2024-09-11,Tomato_Big,55.0,के.जी.,0.0,23.53333333333333,0.5333333333333334,7.7,1011.4,15.366666666666669,132.84,154.0
2024-09-12,Tomato_Big,55.0,के.जी.,0.0,23.4,0.8,7.6,1011.7,22.1,132.74,154.0
2024-09-13,Tomato_Big,55.588235294117645,के.जी.,0.0,23.275,0.7882352941176471,7.579411764705882,1011.839705882353,21.79705882352941,132.74073529411766,154.0
2024-09-14,Tomato_Big,56.1764705882353,के.जी.,0.0,23.15,0.7764705882352941,7.5588235294117645,1011.9794117647059,21.494117647058825,132.7414705882353,154.0
2024-09-15,Tomato_Big,56.76470588235294,के.जी.,0.0,23.025,0.7647058823529412,7.538235294117647,1012.1191176470588,21.191176470588236,132.74220588235295,154.0
2024-09-16,Tomato_Big,57.35294117647059,के.जी.,0.0,22.9,0.7529411764705882,7.517647058823529,1012.2588235294118,20.88823529411765,132.7429411764706,154.0
2024-09-17,Tomato_Big,57.94117647058823,के.जी.,0.0,22.775,0.7411764705882353,7.497058823529412,1012.3985294117648,20.58529411764706,132.74367647058824,154.0
2024-09-18,Tomato_Big,58.529411764705884,के.जी.,0.0,22.65,0.7294117647058824,7.476470588235294,1012.5382352941177,20.282352941176473,132.7444117647059,154.0
2024-09-19,Tomato_Big,59.11764705882353,के.जी.,0.0,22.525,0.7176470588235294,7.455882352941176,1012.6779411764707,19.979411764705883,132.74514705882353,154.0
2024-09-20,Tomato_Big,59.705882352941174,के.जी.,0.0,22.4,0.7058823529411765,7.435294117647058,1012.8176470588236,19.676470588235297,132.74588235294118,154.0
2024-09-21,Tomato_Big,60.294117647058826,के.जी.,0.0,22.275,0.6941176470588235,7.414705882352941,1012.9573529411765,19.373529411764707,132.74661764705883,154.0
2024-09-22,Tomato_Big,60.88235294117647,के.जी.,0.0,22.15,0.6823529411764706,7.394117647058823,1013.0970588235294,19.070588235294117,132.74735294117647,154.0
2024-09-23,Tomato_Big,61.470588235294116,के.जी.,0.0,22.025,0.6705882352941177,7.373529411764705,1013.2367647058824,18.76764705882353,132.74808823529412,154.0
2024-09-24,Tomato_Big,62.05882352941177,के.जी.,0.0,21.9,0.6588235294117647,7.352941176470588,1013.3764705882353,18.46470588235294,132.74882352941177,154.0
2024-09-25,Tomato_Big,62.64705882352941,के.जी.,0.0,21.775,0.6470588235294118,7.33235294117647,1013.5161764705883,18.161764705882355,132.7495588235294,154.0
2024-09-26,Tomato_Big,63.23529411764706,के.जी.,0.0,21.65,0.6352941176470588,7.311764705882353,1013.6558823529413,17.858823529411765,132.75029411764706,154.0
2024-09-27,Tomato_Big,63.82352941176471,के.जी.,0.0,21.525,0.6235294117647059,7.291176470588235,1013.7955882352942,17.555882352941175,132.7510294117647,154.0
2024-09-28,Tomato_Big,64.41176470588235,के.जी.,0.0,21.4,0.611764705882353,7.270588235294118,1013.9352941176471,17.25294117647059,132.75176470588235,154.0
2024-09-29,Tomato_Big,65.0,के.जी.,0.0,21.275,0.6000000000000001,7.25,1014.075,16.950000000000003,132.7525,154.0
2024-09-30,Tomato_Big,65.58823529411765,के.जी.,0.0,21.15,0.5882352941176471,7.229411764705882,1014.214705882353,16.647058823529413,132.75323529411764,154.0
2024-10-01,Tomato_Big,66.17647058823529,के.जी.,0.0,21.025,0.5764705882352942,7.208823529411765,1014.3544117647059,16.344117647058823,132.7539705882353,154.0
2024-10-02,Tomato_Big,66.76470588235294,के.जी.,0.0,20.9,0.5647058823529412,7.188235294117646,1014.4941176470588,16.041176470588237,132.75470588235294,154.0
2024-10-03,Tomato_Big,67.3529411764706,के.जी.,0.0,20.775,0.5529411764705883,7.167647058823529,1014.6338235294118,15.738235294117647,132.75544117647058,154.0
2024-10-04,Tomato_Big,67.94117647058823,के.जी.,0.0,20.65,0.5411764705882354,7.147058823529411,1014.7735294117648,15.43529411764706,132.75617647058823,154.0
2024-10-05,Tomato_Big,68.52941176470588,के.जी.,0.0,20.525,0.5294117647058824,7.126470588235294,1014.9132352941177,15.132352941176471,132.75691176470588,154.0
2024-10-06,Tomato_Big,69.11764705882354,के.जी.,0.0,20.4,0.5176470588235293,7.105882352941176,1015.0529411764707,14.829411764705883,132.75764705882352,154.0
2024-10-07,Tomato_Big,69.70588235294117,के.जी.,0.0,20.275,0.5058823529411764,7.0852941176470585,1015.1926470588236,14.526470588235295,132.75838235294117,154.0
2024-10-08,Tomato_Big,70.29411764705883,के.जी.,0.0,20.15,0.49411764705882355,7.064705882352941,1015.3323529411765,14.223529411764707,132.75911764705882,154.0
2024-10-09,Tomato_Big,70.88235294117646,के.जी.,0.0,20.025,0.4823529411764706,7.044117647058823,1015.4720588235294,13.920588235294119,132.75985294117646,154.0
2024-10-10,Tomato_Big,71.47058823529412,के.जी.,0.0,19.9,0.47058823529411764,7.023529411764706,1015.6117647058824,13.61764705882353,132.7605882352941,154.0
2024-10-11,Tomato_Big,72.05882352941177,के.जी.,0.0,19.775,0.45882352941176474,7.002941176470588,1015.7514705882353,13.314705882352943,132.76132352941175,154.0
2024-10-12,Tomato_Big,72.64705882352942,के.जी.,0.0,19.65,0.4470588235294118,6.982352941176471,1015.8911764705883,13.011764705882353,132.7620588235294,154.0
2024-10-13,Tomato_Big,73.23529411764706,के.जी.,0.0,19.525,0.43529411764705883,6.961764705882353,1016.0308823529413,12.708823529411765,132.76279411764705,154.0
2024-10-14,Tomato_Big,73.82352941176471,के.जी.,0.0,19.4,0.4235294117647059,6.9411764705882355,1016.1705882352942,12.405882352941177,132.7635294117647,154.0
2024-10-15,Tomato_Big,74.41176470588235,के.जी.,0.0,19.275,0.4117647058823529,6.920588235294117,1016.3102941176471,12.102941176470589,132.76426470588234,154.0
2024-10-16,Tomato_Big,75.0,के.जी.,0.0,19.15,0.4,6.9,1016.45,11.8,132.76500000000001,154.0
2024-10-17,Tomato_Big,75.58823529411765,के.जी.,0.0,19.025,0.38823529411764707,6.879411764705882,1016.589705882353,11.497058823529413,132.76573529411766,154.0
2024-10-18,Tomato_Big,76.17647058823529,के.जी.,0.0,18.9,0.3764705882352941,6.858823529411764,1016.7294117647059,11.194117647058825,132.7664705882353,154.0
2024-10-19,Tomato_Big,76.76470588235294,के.जी.,0.0,18.775,0.36470588235294116,6.838235294117647,1016.8691176470588,10.891176470588237,132.76720588235295,154.0
2024-10-20,Tomato_Big,77.3529411764706,के.जी.,0.0,18.65,0.35294117647058826,6.817647058823529,1017.0088235294118,10.588235294117647,132.7679411764706,154.0
2024-10-21,Tomato_Big,77.94117647058823,के.जी.,0.0,18.525,0.3411764705882353,6.797058823529412,1017.1485294117648,10.285294117647059,132.76867647058825,154.0
2024-10-22,Tomato_Big,78.52941176470588,के.जी.,0.0,18.4,0.32941176470588235,6.776470588235294,1017.2882352941177,9.98235294117647,132.7694117647059,154.0
2024-10-23,Tomato_Big,79.11764705882354,के.जी.,0.0,18.275,0.3176470588235294,6.7558823529411764,1017.4279411764707,9.679411764705883,132.77014705882354,154.0
2024-10-24,Tomato_Big,79.70588235294117,के.जी.,0.0,18.15,0.3058823529411765,6.735294117647059,1017.5676470588236,9.376470588235295,132.7708823529412,154.0
2024-10-25,Tomato_Big,80.29411764705883,के.जी.,0.0,18.025,0.2941176470588235,6.714705882352941,1017.7073529411765,9.073529411764707,132.77161764705883,154.0
2024-10-26,Tomato_Big,80.88235294117646,के.जी.,0.0,17.9,0.2823529411764706,6.694117647058824,1017.8470588235294,8.770588235294118,132.77235294117648,154.0
2024-10-27,Tomato_Big,81.47058823529412,के.जी.,0.0,17.775,0.2705882352941177,6.673529411764706,1017.9867647058824,8.46764705882353,132.77308823529413,154.0
2024-10-28,Tomato_Big,82.05882352941177,के.जी.,0.0,17.65,0.2588235294117647,6.652941176470589,1018.1264705882353,8.164705882352942,132.77382352941177,154.0
2024-10-29,Tomato_Big,82.64705882352942,के.जी.,0.0,17.525,0.24705882352941178,6.632352941176471,1018.2661764705883,7.8617647058823525,132.77455882352942,154.0
2024-10-30,Tomato_Big,83.23529411764706,के.जी.,0.0,17.4,0.23529411764705876,6.6117647058823525,1018.4058823529413,7.5588235294117645,132.77529411764706,154.0
2024-10-31,Tomato_Big,83.82352941176471,के.जी.,0.0,17.275,0.22352941176470587,6.591176470588235,1018.5455882352942,7.2558823529411764,132.7760294117647,154.0
2024-11-01,Tomato_Big,84.41176470588235,के.जी.,0.0,17.15,0.21176470588235297,6.570588235294117,1018.6852941176471,6.952941176470588,132.77676470588236,154.0
2024-11-02,Tomato_Big,85.0,के.जी.,0.0,17.025,0.19999999999999996,6.55,1018.825,6.65,132.7775,154.0
2024-11-03,Tomato_Big,85.58823529411765,के.जी.,0.0,16.9,0.18823529411764706,6.529411764705882,1018.964705882353,6.347058823529412,132.77823529411765,154.0
2024-11-04,Tomato_Big,86.1764705882353,के.जी.,0.0,16.775,0.17647058823529416,6.508823529411765,1019.1044117647059,6.0441176470588225,132.7789705882353,154.0
2024-11-05,Tomato_Big,86.76470588235294,के.जी.,0.0,16.65,0.16470588235294115,6.488235294117647,1019.2441176470588,5.741176470588236,132.77970588235294,154.0
2024-11-06,Tomato_Big,87.35294117647058,के.जी.,0.0,16.525,0.15294117647058825,6.4676470588235295,1019.3838235294118,5.438235294117646,132.7804411764706,154.0
2024-11-07,Tomato_Big,87.94117647058823,के.जी.,0.0,16.4,0.14117647058823524,6.447058823529412,1019.5235294117648,5.13529411764706,132.78117647058824,154.0
2024-11-08,Tomato_Big,88.52941176470588,के.जी.,0.0,16.275,0.12941176470588234,6.426470588235294,1019.6632352941177,4.83235294117647,132.78191176470588,154.0
2024-11-09,Tomato_Big,89.11764705882354,के.जी.,0.0,16.15,0.11764705882352944,6.405882352941177,1019.8029411764707,4.529411764705884,132.78264705882353,154.0
2024-11-10,Tomato_Big,89.70588235294119,के.जी.,0.0,16.025,0.10588235294117643,6.385294117647058,1019.9426470588236,4.226470588235294,132.78338235294117,154.0
2024-11-11,Tomato_Big,90.29411764705883,के.जी.,0.0,15.899999999999999,0.09411764705882353,6.364705882352942,1020.0823529411765,3.9235294117647044,132.78411764705882,154.0
2024-11-12,Tomato_Big,90.88235294117646,के.जी.,0.0,15.774999999999999,0.08235294117647052,6.344117647058823,1020.2220588235294,3.620588235294118,132.78485294117647,154.0
2024-11-13,Tomato_Big,91.47058823529412,के.जी.,0.0,15.649999999999999,0.07058823529411762,6.3235294117647065,1020.3617647058824,3.3176470588235283,132.7855882352941,154.0
2024-11-14,Tomato_Big,92.05882352941177,के.जी.,0.0,15.524999999999999,0.05882352941176472,6.302941176470588,1020.5014705882353,3.014705882352942,132.78632352941176,154.0
2024-11-15,Tomato_Big,92.64705882352942,के.जी.,0.0,15.399999999999999,0.04705882352941171,6.2823529411764705,1020.6411764705883,2.711764705882352,132.7870588235294,154.0
2024-11-16,Tomato_Big,93.23529411764706,के.जी.,0.0,15.275,0.03529411764705881,6.261764705882353,1020.7808823529413,2.408823529411766,132.78779411764705,154.0
2024-11-17,Tomato_Big,93.82352941176471,के.जी.,0.0,15.15,0.0235294117647058,6.241176470588235,1020.9205882352942,2.105882352941176,132.7885294117647,154.0
2024-11-18,Tomato_Big,94.41176470588235,के.जी.,0.0,15.025,0.0117647058823529,6.220588235294118,1021.0602941176471,1.8029411764705863,132.78926470588235,154.0
2024-11-19,Tomato_Big,95.0,के.जी.,0.0,14.9,0.0,6.2,1021.2,1.5,132.79,154.0
2024-11-20,Tomato_Big,94.54545454545455,के.जी.,0.0,14.861363636363636,0.0,6.2056818181818185,1021.1318181818182,1.4840909090909091,132.83431818181816,154.0
2024-11-21,Tomato_Big,94.0909090909091,के.जी.,0.0,14.822727272727272,0.0,6.211363636363637,1021.0636363636364,1.4681818181818183,132.87863636363636,154.0
2024-11-22,Tomato_Big,93.63636363636364,के.जी.,0.0,14.78409090909091,0.0,6.217045454545454,1020.9954545454545,1.4522727272727272,132.92295454545453,154.0
2024-11-23,Tomato_Big,93.18181818181819,के.जी.,0.0,14.745454545454546,0.0,6.222727272727273,1020.9272727272728,1.4363636363636363,132.96727272727273,154.0
2024-11-24,Tomato_Big,92.72727272727273,के.जी.,0.0,14.706818181818182,0.0,6.228409090909091,1020.8590909090909,1.4204545454545454,133.0115909090909,154.0
2024-11-25,Tomato_Big,92.27272727272727,के.जी.,0.0,14.668181818181818,0.0,6.234090909090909,1020.7909090909092,1.4045454545454545,133.0559090909091,154.0
2024-11-26,Tomato_Big,91.81818181818181,के.जी.,0.0,14.629545454545454,0.0,6.239772727272728,1020.7227272727273,1.3886363636363637,133.10022727272727,154.0
2024-11-27,Tomato_Big,91.36363636363636,के.जी.,0.0,14.590909090909092,0.0,6.245454545454546,1020.6545454545455,1.3727272727272728,133.14454545454544,154.0
2024-11-28,Tomato_Big,90.9090909090909,के.जी.,0.0,14.552272727272728,0.0,6.2511363636363635,1020.5863636363637,1.356818181818182,133.18886363636364,154.0
2024-11-29,Tomato_Big,90.45454545454545,के.जी.,0.0,14.513636363636364,0.0,6.256818181818182,1020.5181818181819,1.3409090909090908,133.2331818181818,154.0
2024-11-30,Tomato_Big,90.0,के.जी.,0.0,14.475,0.0,6.2625,1020.45,1.325,133.2775,154.0
2024-12-01,Tomato_Big,89.54545454545455,के.जी.,0.0,14.436363636363637,0.0,6.2681818181818185,1020.3818181818182,1.309090909090909,133.32181818181817,154.0
2024-12-02,Tomato_Big,89.0909090909091,के.जी.,0.0,14.397727272727273,0.0,6.273863636363637,1020.3136363636364,1.2931818181818182,133.36613636363634,154.0
2024-12-03,Tomato_Big,88.63636363636364,के.जी.,0.0,14.35909090909091,0.0,6.279545454545454,1020.2454545454545,1.2772727272727273,133.41045454545454,154.0
2024-12-04,Tomato_Big,88.18181818181819,के.जी.,0.0,14.320454545454545,0.0,6.285227272727273,1020.1772727272728,1.2613636363636365,133.4547727272727,154.0
2024-12-05,Tomato_Big,87.72727272727273,के.जी.,0.0,14.281818181818181,0.0,6.290909090909091,1020.1090909090909,1.2454545454545456,133.4990909090909,154.0
2024-12-06,Tomato_Big,87.27272727272728,के.जी.,0.0,14.243181818181819,0.0,6.296590909090909,1020.0409090909092,1.2295454545454545,133.54340909090908,154.0
2024-12-07,Tomato_Big,86.81818181818181,के.जी.,0.0,14.204545454545455,0.0,6.302272727272728,1019.9727272727273,1.2136363636363636,133.58772727272728,154.0
2024-12-08,Tomato_Big,86.36363636363636,के.जी.,0.0,14.165909090909091,0.0,6.307954545454546,1019.9045454545455,1.1977272727272728,133.63204545454545,154.0
2024-12-09,Tomato_Big,85.9090909090909,के.जी.,0.0,14.127272727272727,0.0,6.3136363636363635,1019.8363636363637,1.1818181818181819,133.67636363636362,154.0
2024-12-10,Tomato_Big,85.45454545454545,के.जी.,0.0,14.088636363636365,0.0,6.319318181818182,1019.7681818181819,1.165909090909091,133.72068181818182,154.0
2024-12-11,Tomato_Big,85.0,के.जी.,0.0,14.05,0.0,6.325,1019.7,1.15,133.765,154.0
2024-12-12,Tomato_Big,84.54545454545455,के.जी.,0.0,14.011363636363637,0.0,6.3306818181818185,1019.6318181818182,1.134090909090909,133.80931818181818,154.0
2024-12-13,Tomato_Big,84.0909090909091,के.जी.,0.0,13.972727272727273,0.0,6.336363636363637,1019.5636363636364,1.1181818181818182,133.85363636363635,154.0
2024-12-14,Tomato_Big,83.63636363636364,के.जी.,0.0,13.934090909090909,0.0,6.342045454545454,1019.4954545454545,1.1022727272727273,133.89795454545455,154.0
2024-12-15,Tomato_Big,83.18181818181819,के.जी.,0.0,13.895454545454546,0.0,6.347727272727273,1019.4272727272728,1.0863636363636364,133.94227272727272,154.0
2024-12-16,Tomato_Big,82.72727272727273,के.जी.,0.0,13.856818181818182,0.0,6.353409090909091,1019.3590909090909,1.0704545454545455,133.9865909090909,154.0
2024-12-17,Tomato_Big,82.27272727272728,के.जी.,0.0,13.818181818181818,0.0,6.359090909090909,1019.2909090909092,1.0545454545454547,134.0309090909091,154.0
2024-12-18,Tomato_Big,81.81818181818181,के.जी.,0.0,13.779545454545454,0.0,6.364772727272728,1019.2227272727273,1.0386363636363636,134.07522727272726,154.0
2024-12-19,Tomato_Big,81.36363636363636,के.जी.,0.0,13.740909090909092,0.0,6.370454545454546,1019.1545454545455,1.0227272727272727,134.11954545454546,154.0
2024-12-20,Tomato_Big,80.9090909090909,के.जी.,0.0,13.702272727272728,0.0,6.3761363636363635,1019.0863636363637,1.0068181818181818,134.16386363636363,154.0
2024-12-21,Tomato_Big,80.45454545454545,के.जी.,0.0,13.663636363636364,0.0,6.381818181818182,1019.0181818181819,0.990909090909091,134.2081818181818,154.0
2024-12-22,Tomato_Big,80.0,के.जी.,0.0,13.625,0.0,6.3875,1018.95,0.975,134.2525,154.0
2024-12-23,Tomato_Big,79.54545454545455,के.जी.,0.0,13.586363636363636,0.0,6.3931818181818185,1018.8818181818182,0.9590909090909091,134.29681818181817,154.0
2024-12-24,Tomato_Big,79.0909090909091,के.जी.,0.0,13.547727272727272,0.0,6.398863636363637,1018.8136363636364,0.9431818181818182,134.34113636363637,154.0
2024-12-25,Tomato_Big,78.63636363636364,के.जी.,0.0,13.50909090909091,0.0,6.404545454545454,1018.7454545454545,0.9272727272727272,134.38545454545454,154.0
2024-12-26,Tomato_Big,78.18181818181819,के.जी.,0.0,13.470454545454546,0.0,6.410227272727273,1018.6772727272728,0.9113636363636364,134.42977272727273,154.0
2024-12-27,Tomato_Big,77.72727272727272,के.जी.,0.0,13.431818181818182,0.0,6.415909090909091,1018.6090909090909,0.8954545454545455,134.4740909090909,154.0
2024-12-28,Tomato_Big,77.27272727272728,के.जी.,0.0,13.393181818181818,0.0,6.421590909090909,1018.5409090909092,0.8795454545454545,134.51840909090907,154.0
2024-12-29,Tomato_Big,76.81818181818181,के.जी.,0.0,13.354545454545455,0.0,6.427272727272728,1018.4727272727273,0.8636363636363636,134.56272727272727,154.0
2024-12-30,Tomato_Big,76.36363636363636,के.जी.,0.0,13.315909090909091,0.0,6.432954545454546,1018.4045454545455,0.8477272727272728,134.60704545454544,154.0
2024-12-31,Tomato_Big,75.9090909090909,के.जी.,0.0,13.277272727272727,0.0,6.4386363636363635,1018.3363636363637,0.8318181818181818,134.65136363636364,154.0
2025-01-01,Tomato_Big,75.45454545454545,के.जी.,0.0,13.238636363636363,0.0,6.444318181818182,1018.2681818181819,0.8159090909090909,134.6956818181818,154.0
2025-01-02,Tomato_Big,75.0,के.जी.,0.0,13.2,0.0,6.45,1018.2,0.8,134.74,154.0
2025-01-03,Tomato_Big,74.54545454545455,के.जी.,0.0,13.161363636363637,0.0,6.4556818181818185,1018.1318181818182,0.7840909090909091,134.78431818181818,154.0
